date,trade_date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side,full_date
8/25,2026-08-25,2331,元大-北三重,0039003800390056,10,0,10,0.96,13,buy,2026-08-25
8/25,2026-08-25,2331,元大-博愛,0039003800320042,0,11,-11,1.05,13,sell,2026-08-25
8/25,2026-08-25,2331,合庫-鳳山,1029,7,0,7,0.67,14,buy,2026-08-25
8/25,2026-08-25,2331,康和-台南,8458,17,27,-10,0.96,14,sell,2026-08-25
8/25,2026-08-25,2331,第一金-路竹,0035003300380050,7,0,7,0.67,15,buy,2026-08-25
8/25,2026-08-25,2331,凱基-板橋,0039003200300041,0,10,-10,0.96,15,sell,2026-08-25
8/25,2026-08-25,2332,摩根大通,8440,359,109,250,2.12,1,buy,2026-08-25
8/25,2026-08-25,2332,元大-沙鹿,0039003800300064,6,346,-340,2.88,1,sell,2026-08-25
8/25,2026-08-25,2332,中國信託-松江,6167,1501,1300,201,1.7,2,buy,2026-08-25
8/25,2026-08-25,2332,兆豐-寶成,0037003000300072,0,266,-266,2.25,2,sell,2026-08-25
8/25,2026-08-25,2332,富邦-竹科,0039003600320043,136,1,135,1.14,3,buy,2026-08-25
8/25,2026-08-25,2332,富邦-板橋,9655,31,210,-179,1.52,3,sell,2026-08-25
8/25,2026-08-25,2332,台新-新營,0039004200310031,134,5,129,1.09,4,buy,2026-08-25
8/25,2026-08-25,2332,新加坡商瑞銀,1650,41,210,-169,1.43,4,sell,2026-08-25
8/25,2026-08-25,2332,日茂,5960,97,0,97,0.82,5,buy,2026-08-25
8/25,2026-08-25,2332,花旗環球,1590,13,172,-159,1.35,5,sell,2026-08-25
8/25,2026-08-25,2332,永豐金-亞灣,0039004100390061,91,5,86,0.73,6,buy,2026-08-25
8/25,2026-08-25,2332,台灣摩根士丹利,1470,447,576,-129,1.09,6,sell,2026-08-25
8/25,2026-08-25,2332,港商野村,1560,162,78,84,0.71,7,buy,2026-08-25
8/25,2026-08-25,2332,元大-博愛,0039003800320042,3,106,-103,0.87,7,sell,2026-08-25
8/25,2026-08-25,2332,凱基-桃園,9208,86,20,66,0.56,8,buy,2026-08-25
8/25,2026-08-25,2332,凱基-台北,9268,1618,1706,-88,0.75,8,sell,2026-08-25
8/25,2026-08-25,2332,新光-台中,8561,119,55,64,0.54,9,buy,2026-08-25
8/25,2026-08-25,2332,臺銀-高雄,0031003000340043,3,64,-61,0.52,9,sell,2026-08-25
8/25,2026-08-25,2332,華南永昌,9300,64,0,64,0.54,10,buy,2026-08-25
8/25,2026-08-25,2332,美商高盛,1480,633,693,-60,0.51,10,sell,2026-08-25
8/25,2026-08-25,2332,富邦-新莊,0039003600320044,50,0,50,0.42,11,buy,2026-08-25
8/25,2026-08-25,2332,統一-彰化,0035003800350046,0,60,-60,0.51,11,sell,2026-08-25
8/25,2026-08-25,2332,台新-高雄,0039004200310067,51,5,46,0.39,12,buy,2026-08-25
8/25,2026-08-25,2332,國票-中港,003700370039006d,1,61,-60,0.51,12,sell,2026-08-25
8/25,2026-08-25,2332,國票-博愛,003700370039007a,47,2,45,0.38,13,buy,2026-08-25
8/25,2026-08-25,2332,凱基-中壢,9285,21,81,-60,0.51,13,sell,2026-08-25
8/25,2026-08-25,2332,華南永昌-頭份,9343,41,1,40,0.34,14,buy,2026-08-25
8/25,2026-08-25,2332,永豐金-中和,0039004100390042,0,54,-54,0.46,14,sell,2026-08-25
8/25,2026-08-25,2332,國票-內壢,7798,80,41,39,0.33,15,buy,2026-08-25
8/25,2026-08-25,2332,元大-太平,0039003800310051,54,106,-52,0.44,15,sell,2026-08-25
8/25,2026-08-25,2337,凱基-台北,9268,3599,2436,1163,3.47,1,buy,2026-08-25
8/25,2026-08-25,2337,台灣摩根士丹利,1470,664,3358,-2694,8.05,1,sell,2026-08-25
8/25,2026-08-25,2337,群益金鼎,9100,778,295,483,1.44,2,buy,2026-08-25
8/25,2026-08-25,2337,美林,1440,414,2077,-1663,4.97,2,sell,2026-08-25
8/25,2026-08-25,2337,新百王,6210,467,201,266,0.79,3,buy,2026-08-25
8/25,2026-08-25,2337,新加坡商瑞銀,1650,260,1233,-973,2.91,3,sell,2026-08-25
8/25,2026-08-25,2337,國泰-敦南,8888,961,745,216,0.65,4,buy,2026-08-25
8/25,2026-08-25,2337,台新-台北,0039004200320030,9,654,-645,1.93,4,sell,2026-08-25
8/25,2026-08-25,2337,兆豐-南京,0037003000300050,290,100,190,0.57,5,buy,2026-08-25
8/25,2026-08-25,2337,摩根大通,8440,916,1344,-428,1.28,5,sell,2026-08-25
8/25,2026-08-25,2337,凱基-城中,9227,207,43,164,0.49,6,buy,2026-08-25
8/25,2026-08-25,2337,元大-蘆洲,9857,128,545,-417,1.25,6,sell,2026-08-25
8/25,2026-08-25,2337,新光,8560,359,229,130,0.39,7,buy,2026-08-25
8/25,2026-08-25,2337,元大證券,9800,2088,2317,-229,0.68,7,sell,2026-08-25
8/25,2026-08-25,2337,凱基-高美館,9215,132,20,112,0.33,8,buy,2026-08-25
8/25,2026-08-25,2337,港商麥格理,1360,0,213,-213,0.64,8,sell,2026-08-25
8/25,2026-08-25,2337,美商高盛,1480,3351,3248,103,0.31,9,buy,2026-08-25
8/25,2026-08-25,2337,台新-文心,003900420032007a,51,166,-115,0.34,9,sell,2026-08-25
8/25,2026-08-25,2337,元大-北屯,0039003800390064,123,20,103,0.31,10,buy,2026-08-25
8/25,2026-08-25,2337,國泰-館前,0038003800380041,92,205,-113,0.34,10,sell,2026-08-25
8/25,2026-08-25,2337,台新-建北,0039004200310038,137,42,95,0.28,11,buy,2026-08-25
8/25,2026-08-25,2337,元大-天母,0039003800310049,4,110,-106,0.32,11,sell,2026-08-25
8/25,2026-08-25,2337,富邦-竹東,9625,78,7,71,0.21,12,buy,2026-08-25
8/25,2026-08-25,2337,元大-東港,0039003800390066,14,78,-64,0.19,12,sell,2026-08-25
8/25,2026-08-25,2337,元大-成功,003900380039004c,98,28,70,0.21,13,buy,2026-08-25
8/25,2026-08-25,2337,中國信託-中壢,0036003100360041,22,85,-63,0.19,13,sell,2026-08-25
8/25,2026-08-25,2337,元大-南屯,9853,87,20,67,0.2,14,buy,2026-08-25
8/25,2026-08-25,2337,第一金-桃園,5385,23,65,-42,0.13,14,sell,2026-08-25
8/25,2026-08-25,2337,元大-中壢,9834,108,50,58,0.17,15,buy,2026-08-25
8/25,2026-08-25,2337,台新-基隆,0039004200320053,9,44,-35,0.1,15,sell,2026-08-25
8/25,2026-08-25,2338,凱基-台北,9268,72,19,53,6.33,1,buy,2026-08-25
8/25,2026-08-25,2338,摩根大通,8440,3,118,-115,13.74,1,sell,2026-08-25
8/25,2026-08-25,2338,合庫證券,1020,50,0,50,5.97,2,buy,2026-08-25
8/25,2026-08-25,2338,美林,1440,11,74,-63,7.53,2,sell,2026-08-25
8/25,2026-08-25,2338,凱基-三重,9205,12,1,11,1.31,3,buy,2026-08-25
8/25,2026-08-25,2338,美商高盛,1480,75,117,-42,5.02,3,sell,2026-08-25
8/25,2026-08-25,2338,合庫-台中,1021,10,0,10,1.19,4,buy,2026-08-25
8/25,2026-08-25,2338,元大-北投,0039003800390041,0,25,-25,2.99,4,sell,2026-08-25
8/25,2026-08-25,2338,元大-西螺,0039003800310069,10,0,10,1.19,5,buy,2026-08-25
8/25,2026-08-25,2338,中國信託-新竹,6165,1,17,-16,1.91,5,sell,2026-08-25
8/25,2026-08-25,2338,凱基-中山,9229,10,0,10,1.19,6,buy,2026-08-25
8/25,2026-08-25,2338,國泰-敦南,8888,13,27,-14,1.67,6,sell,2026-08-25
8/25,2026-08-25,2338,統一-新竹,5857,10,0,10,1.19,7,buy,2026-08-25
8/25,2026-08-25,2338,台新,0039004200300030,17,30,-13,1.55,7,sell,2026-08-25
8/25,2026-08-25,2338,兆豐-新竹,0037003000300056,10,0,10,1.19,8,buy,2026-08-25
8/25,2026-08-25,2338,新加坡商瑞銀,1650,24,34,-10,1.19,8,sell,2026-08-25
8/25,2026-08-25,2338,元大-歸仁,0039003800310061,10,0,10,1.19,9,buy,2026-08-25
8/25,2026-08-25,2338,台新-大裕,003900420032006c,0,10,-10,1.19,9,sell,2026-08-25
8/25,2026-08-25,2338,中國信託-三重,6161,10,0,10,1.19,10,buy,2026-08-25
8/25,2026-08-25,2338,群益金鼎,9100,0,8,-8,0.96,10,sell,2026-08-25
8/25,2026-08-25,2338,富邦-陽明,9604,9,0,9,1.08,11,buy,2026-08-25
8/25,2026-08-25,2338,元大-虎尾,003900380030006c,0,7,-7,0.84,11,sell,2026-08-25
8/25,2026-08-25,2338,亞東-新竹,2184,9,0,9,1.08,12,buy,2026-08-25
8/25,2026-08-25,2338,國票-台東,7791,0,6,-6,0.72,12,sell,2026-08-25
8/25,2026-08-25,2338,富邦-公益,0039003600310046,8,0,8,0.96,13,buy,2026-08-25
8/25,2026-08-25,2338,口袋證券,6620,4,10,-6,0.72,13,sell,2026-08-25
8/25,2026-08-25,2338,元大-汐止,0039003800390051,8,1,7,0.84,14,buy,2026-08-25
8/25,2026-08-25,2338,凱基-新豐,9266,0,6,-6,0.72,14,sell,2026-08-25
8/25,2026-08-25,2338,群益金鼎-海山,9108,6,0,6,0.72,15,buy,2026-08-25
8/25,2026-08-25,2338,永豐金-敦南,0039004100380046,0,5,-5,0.6,15,sell,2026-08-25
8/25,2026-08-25,2340,美商高盛,1480,508,266,242,7.63,1,buy,2026-08-25
8/25,2026-08-25,2340,凱基-台北,9268,61,295,-234,7.37,1,sell,2026-08-25
8/25,2026-08-25,2340,富邦-員林,9672,32,0,32,1.01,2,buy,2026-08-25
8/25,2026-08-25,2340,新加坡商瑞銀,1650,90,293,-203,6.4,2,sell,2026-08-25
8/25,2026-08-25,2340,富邦-台北,9623,36,4,32,1.01,3,buy,2026-08-25
8/25,2026-08-25,2340,富邦-新竹,9647,5,123,-118,3.72,3,sell,2026-08-25
8/25,2026-08-25,2340,元大-向上,9824,30,0,30,0.95,4,buy,2026-08-25
8/25,2026-08-25,2340,摩根大通,8440,184,257,-73,2.3,4,sell,2026-08-25
8/25,2026-08-25,2340,臺銀,1040,31,6,25,0.79,5,buy,2026-08-25
8/25,2026-08-25,2340,美林,1440,74,99,-25,0.79,5,sell,2026-08-25
8/25,2026-08-25,2340,臺銀-金山,0031003000340044,25,0,25,0.79,6,buy,2026-08-25
8/25,2026-08-25,2340,台新-同大,0039004200320050,5,27,-22,0.69,6,sell,2026-08-25
8/25,2026-08-25,2340,元大-四維,9831,30,7,23,0.72,7,buy,2026-08-25
8/25,2026-08-25,2340,元大-彰化,0039003800310047,1,19,-18,0.57,7,sell,2026-08-25
8/25,2026-08-25,2340,統一-新竹,5857,21,1,20,0.63,8,buy,2026-08-25
8/25,2026-08-25,2340,國票證券,7790,5,22,-17,0.54,8,sell,2026-08-25
8/25,2026-08-25,2340,元大證券,9800,161,142,19,0.6,9,buy,2026-08-25
8/25,2026-08-25,2340,永豐金-中壢,0039004100390039,0,16,-16,0.5,9,sell,2026-08-25
8/25,2026-08-25,2340,台新-建北,0039004200310038,26,9,17,0.54,10,buy,2026-08-25
8/25,2026-08-25,2340,台灣摩根士丹利,1470,137,152,-15,0.47,10,sell,2026-08-25
8/25,2026-08-25,2340,永全-南崁,6451,20,5,15,0.47,11,buy,2026-08-25
8/25,2026-08-25,2340,元大-崇德,0039003800310053,1,14,-13,0.41,11,sell,2026-08-25
8/25,2026-08-25,2340,元大-花蓮,9856,19,4,15,0.47,12,buy,2026-08-25
8/25,2026-08-25,2340,第一金-新竹,0035003300380042,1,14,-13,0.41,12,sell,2026-08-25
8/25,2026-08-25,2340,元大-三民,0039003800390046,13,0,13,0.41,13,buy,2026-08-25
8/25,2026-08-25,2340,統一,5850,14,27,-13,0.41,13,sell,2026-08-25
8/25,2026-08-25,2340,第一金-頭份,0035003300380049,12,0,12,0.38,14,buy,2026-08-25
8/25,2026-08-25,2340,合庫-基隆,1025,13,25,-12,0.38,14,sell,2026-08-25
8/25,2026-08-25,2340,北城證券,7750,12,0,12,0.38,15,buy,2026-08-25
8/25,2026-08-25,2340,台新-城中,0039004200320045,2,13,-11,0.35,15,sell,2026-08-25
8/25,2026-08-25,2342,第一金-新竹,0035003300380042,40,14,26,1.63,1,buy,2026-08-25
8/25,2026-08-25,2342,摩根大通,8440,23,73,-50,3.13,1,sell,2026-08-25
8/25,2026-08-25,2342,元大-福營,0039003800310046,21,0,21,1.31,2,buy,2026-08-25
8/25,2026-08-25,2342,凱基-台北,9268,77,122,-45,2.81,2,sell,2026-08-25
8/25,2026-08-25,2342,德信-和平,6915,20,0,20,1.25,3,buy,2026-08-25
8/25,2026-08-25,2342,台灣摩根士丹利,1470,79,120,-41,2.56,3,sell,2026-08-25
8/25,2026-08-25,2342,合庫-鳳山,1029,17,0,17,1.06,4,buy,2026-08-25
8/25,2026-08-25,2342,國泰-板橋,003800380038004b,0,18,-18,1.13,4,sell,2026-08-25
8/25,2026-08-25,2342,美林,1440,34,18,16,1.0,5,buy,2026-08-25
8/25,2026-08-25,2342,凱基-湖口,003900320030004e,0,15,-15,0.94,5,sell,2026-08-25
8/25,2026-08-25,2342,元大-龍潭,9858,16,0,16,1.0,6,buy,2026-08-25
8/25,2026-08-25,2342,元大證券,9800,63,77,-14,0.88,6,sell,2026-08-25
8/25,2026-08-25,2342,元大-沙鹿,0039003800300064,15,0,15,0.94,7,buy,2026-08-25
8/25,2026-08-25,2342,元大-苑裡,0039003800390061,0,14,-14,0.88,7,sell,2026-08-25
8/25,2026-08-25,2342,群益金鼎-萬華,0039003100330049,20,7,13,0.81,8,buy,2026-08-25
8/25,2026-08-25,2342,台灣企銀-桃園,0031003100310045,0,13,-13,0.81,8,sell,2026-08-25
8/25,2026-08-25,2342,永全證券,6450,12,1,11,0.69,9,buy,2026-08-25
8/25,2026-08-25,2342,新光-新竹,8563,0,12,-12,0.75,9,sell,2026-08-25
8/25,2026-08-25,2342,永豐金-板新,003900410039004a,13,3,10,0.63,10,buy,2026-08-25
8/25,2026-08-25,2342,台新-松江,0039004200310035,3,15,-12,0.75,10,sell,2026-08-25
8/25,2026-08-25,2342,永全-南崁,6451,10,0,10,0.63,11,buy,2026-08-25
8/25,2026-08-25,2342,富邦-新竹,9647,2,13,-11,0.69,11,sell,2026-08-25
8/25,2026-08-25,2342,國泰-松江,8883,11,1,10,0.63,12,buy,2026-08-25
8/25,2026-08-25,2342,新光-桃園,8565,6,17,-11,0.69,12,sell,2026-08-25
8/25,2026-08-25,2342,華南永昌-頭份,9343,12,2,10,0.63,13,buy,2026-08-25
8/25,2026-08-25,2342,凱基-高美館,9215,6,17,-11,0.69,13,sell,2026-08-25
8/25,2026-08-25,2342,元大-古亭,003900380039006b,10,0,10,0.63,14,buy,2026-08-25
8/25,2026-08-25,2342,兆豐-嘉義,7001,0,10,-10,0.63,14,sell,2026-08-25
8/25,2026-08-25,2342,宏遠-光隆,0031003200360069,9,0,9,0.56,15,buy,2026-08-25
8/25,2026-08-25,2342,凱基-台南,9211,0,10,-10,0.63,15,sell,2026-08-25
8/25,2026-08-25,2344,新加坡商瑞銀,1650,12504,5632,6872,7.4,1,buy,2026-08-25
8/25,2026-08-25,2344,元大證券,9800,6755,9660,-2905,3.13,1,sell,2026-08-25
8/25,2026-08-25,2344,元大-土城永寧,9875,1633,28,1605,1.73,2,buy,2026-08-25
8/25,2026-08-25,2344,摩根大通,8440,1088,3621,-2533,2.73,2,sell,2026-08-25
8/25,2026-08-25,2344,康和,8450,818,23,795,0.86,3,buy,2026-08-25
8/25,2026-08-25,2344,台灣摩根士丹利,1470,1177,3435,-2258,2.43,3,sell,2026-08-25
8/25,2026-08-25,2344,凱基-斗六,9281,626,2,624,0.67,4,buy,2026-08-25
8/25,2026-08-25,2344,美林,1440,990,2947,-1957,2.11,4,sell,2026-08-25
8/25,2026-08-25,2344,統一-仁愛,0035003800350063,523,12,511,0.55,5,buy,2026-08-25
8/25,2026-08-25,2344,凱基-台北,9268,5464,6781,-1317,1.42,5,sell,2026-08-25
8/25,2026-08-25,2344,永豐金-敦北,0039004100380039,408,63,345,0.37,6,buy,2026-08-25
8/25,2026-08-25,2344,港商野村,1560,869,2086,-1217,1.31,6,sell,2026-08-25
8/25,2026-08-25,2344,港商麥格理,1360,345,0,345,0.37,7,buy,2026-08-25
8/25,2026-08-25,2344,元大-天母,0039003800310049,33,557,-524,0.56,7,sell,2026-08-25
8/25,2026-08-25,2344,玉山-台南,8847,340,57,283,0.3,8,buy,2026-08-25
8/25,2026-08-25,2344,永豐金-南京,0039004100390053,31,458,-427,0.46,8,sell,2026-08-25
8/25,2026-08-25,2344,花旗環球,1590,809,535,274,0.29,9,buy,2026-08-25
8/25,2026-08-25,2344,中國信託,6160,268,631,-363,0.39,9,sell,2026-08-25
8/25,2026-08-25,2344,美商高盛,1480,6677,6439,238,0.26,10,buy,2026-08-25
8/25,2026-08-25,2344,元大-古亭,003900380039006b,60,366,-306,0.33,10,sell,2026-08-25
8/25,2026-08-25,2344,兆豐-三重,7008,247,24,223,0.24,11,buy,2026-08-25
8/25,2026-08-25,2344,臺銀,1040,110,348,-238,0.26,11,sell,2026-08-25
8/25,2026-08-25,2344,富邦-南屯,9666,321,128,193,0.21,12,buy,2026-08-25
8/25,2026-08-25,2344,元大-和平,9863,45,257,-212,0.23,12,sell,2026-08-25
8/25,2026-08-25,2344,中國信託-文心,6164,277,88,189,0.2,13,buy,2026-08-25
8/25,2026-08-25,2344,群益金鼎,9100,336,535,-199,0.21,13,sell,2026-08-25
8/25,2026-08-25,2344,元大-斗信,9884,239,69,170,0.18,14,buy,2026-08-25
8/25,2026-08-25,2344,華南永昌-小港,9323,47,238,-191,0.21,14,sell,2026-08-25
8/25,2026-08-25,2344,康和-台南,8458,244,91,153,0.16,15,buy,2026-08-25
8/25,2026-08-25,2344,永豐金-松山,0039004100390031,105,292,-187,0.2,15,sell,2026-08-25
8/25,2026-08-25,2345,永豐金-匯立,0039004100380031,377,1,376,13.56,1,buy,2026-08-25
8/25,2026-08-25,2345,花旗環球,1590,22,367,-345,12.45,1,sell,2026-08-25
8/25,2026-08-25,2345,元大證券,9800,304,191,113,4.08,2,buy,2026-08-25
8/25,2026-08-25,2345,凱基,9200,13,215,-202,7.29,2,sell,2026-08-25
8/25,2026-08-25,2345,兆豐證券,7000,90,1,89,3.21,3,buy,2026-08-25
8/25,2026-08-25,2345,摩根大通,8440,92,193,-101,3.64,3,sell,2026-08-25
8/25,2026-08-25,2345,統一,5850,83,24,59,2.13,4,buy,2026-08-25
8/25,2026-08-25,2345,港商麥格理,1360,0,81,-81,2.92,4,sell,2026-08-25
8/25,2026-08-25,2345,元大-板橋,0039003800390043,49,1,48,1.73,5,buy,2026-08-25
8/25,2026-08-25,2345,美林,1440,33,109,-76,2.74,5,sell,2026-08-25
8/25,2026-08-25,2345,永豐金證券,0039004100300030,76,49,27,0.97,6,buy,2026-08-25
8/25,2026-08-25,2345,凱基-台北,9268,98,164,-66,2.38,6,sell,2026-08-25
8/25,2026-08-25,2345,國泰-敦南,8888,35,16,19,0.69,7,buy,2026-08-25
8/25,2026-08-25,2345,台灣摩根士丹利,1470,122,182,-60,2.16,7,sell,2026-08-25
8/25,2026-08-25,2345,新加坡商瑞銀,1650,165,148,17,0.61,8,buy,2026-08-25
8/25,2026-08-25,2345,國泰證券,8880,6,50,-44,1.59,8,sell,2026-08-25
8/25,2026-08-25,2345,兆豐-南京,0037003000300050,15,0,15,0.54,9,buy,2026-08-25
8/25,2026-08-25,2345,國票-敦北法人,0037003700390063,0,36,-36,1.3,9,sell,2026-08-25
8/25,2026-08-25,2345,國泰-板橋,003800380038004b,13,1,12,0.43,10,buy,2026-08-25
8/25,2026-08-25,2345,中國信託,6160,7,41,-34,1.23,10,sell,2026-08-25
8/25,2026-08-25,2345,富邦-南屯,9666,14,2,12,0.43,11,buy,2026-08-25
8/25,2026-08-25,2345,玉山證券,8840,3,30,-27,0.97,11,sell,2026-08-25
8/25,2026-08-25,2345,康和-台中,8455,11,0,11,0.4,12,buy,2026-08-25
8/25,2026-08-25,2345,港商野村,1560,6,32,-26,0.94,12,sell,2026-08-25
8/25,2026-08-25,2345,新光,8560,19,9,10,0.36,13,buy,2026-08-25
8/25,2026-08-25,2345,華南永昌,9300,3,25,-22,0.79,13,sell,2026-08-25
8/25,2026-08-25,2345,康和-板橋,0038003400350044,10,0,10,0.36,14,buy,2026-08-25
8/25,2026-08-25,2345,宏遠-民生,1261,5,25,-20,0.72,14,sell,2026-08-25
8/25,2026-08-25,2345,凱基-台南,9211,8,1,7,0.25,15,buy,2026-08-25
8/25,2026-08-25,2345,大和國泰,8890,0,12,-12,0.43,15,sell,2026-08-25
8/25,2026-08-25,2347,第一金-中山,5389,300,0,300,13.45,1,buy,2026-08-25
8/25,2026-08-25,2347,港商麥格理,1360,1,682,-681,30.52,1,sell,2026-08-25
8/25,2026-08-25,2347,凱基-台北,9268,379,80,299,13.4,2,buy,2026-08-25
8/25,2026-08-25,2347,台灣摩根士丹利,1470,30,451,-421,18.87,2,sell,2026-08-25
8/25,2026-08-25,2347,新加坡商瑞銀,1650,324,245,79,3.54,3,buy,2026-08-25
8/25,2026-08-25,2347,摩根大通,8440,23,249,-226,10.13,3,sell,2026-08-25
8/25,2026-08-25,2347,永豐金證券,0039004100300030,81,13,68,3.05,4,buy,2026-08-25
8/25,2026-08-25,2347,美商高盛,1480,155,287,-132,5.92,4,sell,2026-08-25
8/25,2026-08-25,2347,美林,1440,66,16,50,2.24,5,buy,2026-08-25
8/25,2026-08-25,2347,兆豐-松德,0037003000300069,0,7,-7,0.31,5,sell,2026-08-25
8/25,2026-08-25,2347,元大證券,9800,66,24,42,1.88,6,buy,2026-08-25
8/25,2026-08-25,2347,群益金鼎-天母,0039003100380050,0,6,-6,0.27,6,sell,2026-08-25
8/25,2026-08-25,2347,國泰-敦南,8888,42,7,35,1.57,7,buy,2026-08-25
8/25,2026-08-25,2347,玉山-景美,8849,0,5,-5,0.22,7,sell,2026-08-25
8/25,2026-08-25,2347,花旗環球,1590,63,30,33,1.48,8,buy,2026-08-25
8/25,2026-08-25,2347,國票證券,7790,5,9,-4,0.18,8,sell,2026-08-25
8/25,2026-08-25,2347,康和-澎湖,0038003400350045,20,0,20,0.9,9,buy,2026-08-25
8/25,2026-08-25,2347,凱基-板橋,0039003200300041,0,4,-4,0.18,9,sell,2026-08-25
8/25,2026-08-25,2347,新光-新竹,8563,18,0,18,0.81,10,buy,2026-08-25
8/25,2026-08-25,2347,聯邦-三重,8585,0,3,-3,0.13,10,sell,2026-08-25
8/25,2026-08-25,2347,新光,8560,17,0,17,0.76,11,buy,2026-08-25
8/25,2026-08-25,2347,元大-路竹,0039003800310043,0,3,-3,0.13,11,sell,2026-08-25
8/25,2026-08-25,2347,統一-基隆,0035003800350041,16,0,16,0.72,12,buy,2026-08-25
8/25,2026-08-25,2347,元大-文心,9868,0,3,-3,0.13,12,sell,2026-08-25
8/25,2026-08-25,2347,臺銀-民權,1043,15,0,15,0.67,13,buy,2026-08-25
8/25,2026-08-25,2347,元大-台北,0039003800300068,1,3,-2,0.09,13,sell,2026-08-25
8/25,2026-08-25,2347,富邦-南員林,0039003600310052,13,0,13,0.58,14,buy,2026-08-25
8/25,2026-08-25,2347,永豐金-北高雄,0039004100390072,0,2,-2,0.09,14,sell,2026-08-25
8/25,2026-08-25,2347,元大-館前,003900380034004b,12,0,12,0.54,15,buy,2026-08-25
8/25,2026-08-25,2347,富邦-花蓮,9621,0,2,-2,0.09,15,sell,2026-08-25
8/25,2026-08-25,2348,富邦-公益,0039003600310046,16,0,16,8.6,1,buy,2026-08-25
8/25,2026-08-25,2348,凱基-台北,9268,3,38,-35,18.82,1,sell,2026-08-25
8/25,2026-08-25,2348,富邦-三重,9677,14,0,14,7.53,2,buy,2026-08-25
8/25,2026-08-25,2348,美商高盛,1480,9,34,-25,13.44,2,sell,2026-08-25
8/25,2026-08-25,2348,玉山證券,8840,11,0,11,5.91,3,buy,2026-08-25
8/25,2026-08-25,2348,摩根大通,8440,4,23,-19,10.22,3,sell,2026-08-25
8/25,2026-08-25,2348,富邦-台北,9623,10,0,10,5.38,4,buy,2026-08-25
8/25,2026-08-25,2348,新加坡商瑞銀,1650,2,17,-15,8.06,4,sell,2026-08-25
8/25,2026-08-25,2348,群益金鼎-崇德,0039003100330055,7,0,7,3.76,5,buy,2026-08-25
8/25,2026-08-25,2348,永豐金-三重,003900410039004b,0,9,-9,4.84,5,sell,2026-08-25
8/25,2026-08-25,2348,元大-鹿港,0039003800390053,7,0,7,3.76,6,buy,2026-08-25
8/25,2026-08-25,2348,台灣摩根士丹利,1470,0,8,-8,4.3,6,sell,2026-08-25
8/25,2026-08-25,2348,兆豐-北高雄,0037003000300049,5,0,5,2.69,7,buy,2026-08-25
8/25,2026-08-25,2348,元大證券,9800,8,12,-4,2.15,7,sell,2026-08-25
8/25,2026-08-25,2348,凱基-南崁,9256,5,0,5,2.69,8,buy,2026-08-25
8/25,2026-08-25,2348,國票證券,7790,0,3,-3,1.61,8,sell,2026-08-25
8/25,2026-08-25,2348,華南永昌-嘉義,9314,5,0,5,2.69,9,buy,2026-08-25
8/25,2026-08-25,2348,花旗環球,1590,0,3,-3,1.61,9,sell,2026-08-25
8/25,2026-08-25,2348,元大-大同,0039003800390047,4,0,4,2.15,10,buy,2026-08-25
8/25,2026-08-25,2348,港商野村,1560,0,3,-3,1.61,10,sell,2026-08-25
8/25,2026-08-25,2348,美好-富順,003500320036004b,4,0,4,2.15,11,buy,2026-08-25
8/25,2026-08-25,2348,富邦-三峽,003900360032004a,0,3,-3,1.61,11,sell,2026-08-25
8/25,2026-08-25,2348,富邦-陽明,9604,5,1,4,2.15,12,buy,2026-08-25
8/25,2026-08-25,2348,永豐金-大園,0039004100390038,0,3,-3,1.61,12,sell,2026-08-25
8/25,2026-08-25,2348,元大-天母,0039003800310049,4,0,4,2.15,13,buy,2026-08-25
8/25,2026-08-25,2348,兆豐-公益,003700300030004a,0,2,-2,1.08,13,sell,2026-08-25
8/25,2026-08-25,2348,群益金鼎-開元,9134,3,0,3,1.61,14,buy,2026-08-25
8/25,2026-08-25,2348,永豐金-忠孝,0039004100390044,0,2,-2,1.08,14,sell,2026-08-25
8/25,2026-08-25,2348,土銀-白河,0031003000330043,2,0,2,1.08,15,buy,2026-08-25
8/25,2026-08-25,2348,台新-建北,0039004200310038,0,2,-2,1.08,15,sell,2026-08-25
8/25,2026-08-25,2349,元大-敦化,9833,200,0,200,11.41,1,buy,2026-08-25
8/25,2026-08-25,2349,統一-彰化,0035003800350046,3,276,-273,15.57,1,sell,2026-08-25
8/25,2026-08-25,2349,美好-富順,003500320036004b,150,0,150,8.56,2,buy,2026-08-25
8/25,2026-08-25,2349,凱基-台北,9268,66,217,-151,8.61,2,sell,2026-08-25
8/25,2026-08-25,2349,富邦-新竹,9647,80,0,80,4.56,3,buy,2026-08-25
8/25,2026-08-25,2349,元大-土城永寧,9875,0,100,-100,5.7,3,sell,2026-08-25
8/25,2026-08-25,2349,富邦-二林,0039003600320042,78,0,78,4.45,4,buy,2026-08-25
8/25,2026-08-25,2349,(牛牛牛)亞-鑫豐,0036003000310064,0,92,-92,5.25,4,sell,2026-08-25
8/25,2026-08-25,2349,聯邦-大業,8586,50,0,50,2.85,5,buy,2026-08-25
8/25,2026-08-25,2349,光和-高雄,0036003300380044,0,90,-90,5.13,5,sell,2026-08-25
8/25,2026-08-25,2349,臺銀,1040,49,0,49,2.8,6,buy,2026-08-25
8/25,2026-08-25,2349,元大-鹿港,0039003800390053,0,60,-60,3.42,6,sell,2026-08-25
